$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB3
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
181024_A_9_L		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	8.860	2.00000	0.0	25.0
2	2.0	8.859	2.07000	2608.7	25.0
3	4.0	8.859	2.20400	3973.7	25.0
4	6.0	8.859	2.39100	5462.9	25.0
5	8.0	8.860	2.62500	6878.1	25.0
6	10.0	8.859	2.90000	8124.7	25.0
7	12.0	8.859	3.21200	9245.2	25.0
8	14.0	8.859	3.54500	10023.3	25.0
9	16.0	8.859	3.87800	10002.3	25.0
10	18.0	8.858	4.21100	10001.0	25.0
11	20.0	8.859	4.54400	9991.1	25.0
12	22.0	8.859	4.87700	9992.2	25.0
13	24.0	8.859	5.21000	10000.4	25.0
14	26.0	8.858	5.54300	9990.9	25.0
15	28.0	8.858	5.87700	9997.3	25.0
16	30.0	8.858	6.21000	9989.3	25.0
17	32.0	8.858	6.54300	9996.9	25.0
18	34.0	8.858	6.87600	9993.1	25.0
19	36.0	8.858	7.20900	9991.6	25.0
20	38.0	8.858	7.54200	9998.6	25.0
21	40.0	8.858	7.87500	9993.0	25.0
22	42.0	8.858	8.20900	9996.6	25.0
23	44.0	8.858	8.54200	9988.2	25.0
24	46.0	8.858	8.87500	10001.0	25.0
25	48.0	8.858	9.20800	9989.6	25.0
26	50.0	8.857	9.54100	9991.8	25.0
27	52.0	8.857	9.87400	9998.6	25.0
28	74.0	8.856	10.00900	9959.1	25.0
29	76.0	8.856	10.34200	9624.7	25.0
30	78.0	8.855	10.67600	10103.4	25.0
31	80.0	8.856	11.00900	9988.9	25.0
32	82.0	8.856	11.34200	9994.0	25.0
33	84.0	8.856	11.67500	9991.6	25.0
34	86.0	8.856	12.00800	10003.0	25.0
35	88.0	8.856	12.34100	9992.5	25.0
36	90.0	8.855	12.67400	9994.0	25.0
37	92.0	8.855	13.00800	9995.2	25.0
38	94.0	8.856	13.34100	9987.9	25.0
39	96.0	8.855	13.67400	9999.4	25.0
40	98.0	8.855	14.00700	9989.6	25.0
41	100.0	8.856	14.34000	10003.6	25.0
42	102.0	8.855	14.67300	9992.5	25.0
